Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Tiny_URL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
0,0,33,4,0,0,0,0,0,4,5074,5074,0,0,0,0,0
0,0,49,5,0,0,1,1,0,4,7118,7118,0,0,0,0,0
0,0,30,3,1,0,0,0,0,4,6773,6773,0,0,0,0,0
0,0,61,3,0,0,0,0,0,6,7913,7913,0,0,0,0,0
0,0,82,8,2,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,41,2,0,0,1,0,0,5,7299,7299,0,0,0,0,0
0,0,25,3,0,0,0,1,0,3,-1,-1,0,0,0,0,0
0,0,56,3,0,0,0,0,0,5,6843,6843,0,0,0,0,0
0,0,45,4,0,0,0,1,0,2,6402,6402,0,0,0,0,0
0,0,33,3,0,0,0,0,0,6,3433,3433,0,0,0,0,0
0,0,36,5,0,0,0,0,0,5,3231,3231,0,0,0,0,0
0,0,44,4,1,0,0,0,0,5,12872,12872,0,0,0,0,0
0,0,27,4,1,0,1,0,0,5,3434,3434,0,0,0,0,0
0,0,22,3,0,0,0,0,0,3,3328,3328,0,0,0,0,0
0,0,25,3,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,55,5,0,0,0,0,0,3,8159,8159,0,0,0,0,0
0,0,22,2,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,64,7,3,0,0,1,0,6,8765,8765,0,0,0,0,0
0,0,62,6,0,0,0,1,0,4,8469,8469,0,0,0,0,0
0,0,43,4,0,0,0,0,0,10,5637,5637,0,0,0,0,0
0,0,67,7,0,0,0,0,0,7,4950,4950,0,0,0,0,0
0,0,42,3,1,0,0,1,0,5,5913,5913,0,0,0,0,0
0,0,56,4,0,0,0,0,0,7,7134,7134,0,0,0,0,0
0,0,66,5,1,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,33,4,0,0,0,0,0,7,7130,7130,0,0,0,0,0
0,0,90,4,0,0,0,0,0,6,-1,-1,0,0,0,0,0
0,0,36,4,0,0,0,0,0,3,8323,8323,0,0,0,0,0
0,0,51,5,0,0,1,0,0,7,9285,9285,0,0,0,0,0
0,0,27,4,1,0,0,0,0,4,1801,1801,0,0,0,0,0
0,0,29,3,0,0,0,0,0,3,2613,2613,0,0,0,0,0
0,0,25,3,1,0,0,0,0,2,1496,1496,0,0,0,0,0
0,0,54,3,0,0,0,0,0,4,5934,5934,0,0,0,0,0
0,0,72,5,1,0,0,1,0,5,7590,7590,0,0,0,0,0
0,0,58,5,1,0,0,0,0,6,6983,6983,0,0,0,0,0
0,0,61,6,1,0,0,0,0,4,7526,7526,0,0,0,0,0
0,0,27,3,1,0,0,0,0,2,3861,3861,0,0,0,0,0
0,0,49,5,0,0,0,0,0,5,8705,8705,0,0,0,0,0
0,0,34,3,0,0,0,0,0,1,437,437,0,0,0,0,0
0,0,22,3,1,0,0,0,0,4,6311,6311,0,0,0,0,0
0,0,42,4,1,0,0,0,0,4,7496,7496,0,0,0,0,0
0,0,31,3,1,0,0,0,0,7,3781,3781,0,0,0,0,0
1,0,107,5,1,0,0,1,0,5,7764,7764,0,0,0,0,0
0,0,28,3,0,0,0,0,0,4,2025,2025,0,0,0,0,0
0,0,29,3,0,0,0,0,0,3,5239,5239,0,0,0,0,0
0,0,54,4,1,0,0,1,0,7,2630,2630,0,0,0,0,0
0,0,56,4,0,0,0,1,0,5,6036,6036,0,0,0,0,0
0,0,84,7,0,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,71,5,1,0,0,0,0,7,6257,6257,0,0,0,0,0
0,0,47,4,0,0,0,0,0,7,7133,7133,0,0,0,0,0
0,0,29,4,0,0,1,0,0,3,-1,-1,0,0,0,0,0
0,0,118,7,0,0,0,1,0,6,8757,8757,0,0,0,0,0
0,0,99,5,0,0,0,0,0,5,4057,4057,0,0,0,0,0
0,0,31,3,0,0,0,0,0,1,-1,-1,0,0,0,0,0
0,0,48,4,0,0,0,0,0,2,2348,2348,0,0,0,0,0
0,0,36,3,1,0,0,0,0,3,3872,3872,0,0,0,0,0
0,0,25,2,1,0,0,0,0,8,5159,5159,0,0,0,0,0
1,0,58,5,0,0,0,0,0,10,8350,8350,0,0,0,0,0
0,0,25,3,0,0,0,0,0,2,5437,5437,0,0,0,0,0
0,0,31,4,2,0,0,0,0,6,4340,4340,0,0,0,0,0
0,0,40,3,1,0,0,0,0,5,7587,7587,0,0,0,0,0
0,0,62,5,1,0,0,0,0,6,7985,7985,0,0,0,0,0
0,0,49,3,2,0,0,0,0,4,4721,4721,0,0,0,0,0
0,0,25,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,41,4,0,0,0,0,0,7,7133,7133,0,0,0,0,0
0,0,28,3,0,0,0,0,0,2,5714,5714,0,0,0,0,0
0,0,30,3,0,0,0,0,0,3,-1,-1,0,0,0,0,0
1,0,52,4,0,0,0,0,0,6,9549,9549,0,0,0,0,0
0,0,36,2,1,0,1,0,0,5,7299,7299,0,0,0,0,0
0,0,74,6,1,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,50,5,1,0,0,0,0,1,2861,2861,0,0,0,0,0
0,0,49,5,1,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,41,4,0,0,0,1,0,3,7105,7105,0,0,0,0,0
0,0,46,7,0,0,0,1,0,6,-1,-1,0,0,0,0,0
0,0,44,4,0,0,0,0,0,3,5824,5824,0,0,0,0,0
0,0,33,3,0,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,25,3,1,0,0,0,0,3,2342,2342,0,0,0,0,0
0,0,61,4,1,0,0,0,0,4,7890,7890,0,0,0,0,0
0,0,36,4,1,0,0,0,0,4,7992,7992,0,0,0,0,0
0,0,35,3,0,0,0,0,0,2,4499,4499,0,0,0,0,0
0,0,78,5,3,0,0,0,0,2,2578,2578,0,0,0,0,0
0,0,47,3,1,0,0,0,0,5,7523,7523,0,0,0,0,0
0,0,56,4,0,0,1,0,0,5,5044,5044,0,0,0,0,0
0,0,39,3,1,0,0,0,0,5,7583,7583,0,0,0,0,0
0,0,27,3,0,0,0,0,0,3,5022,5022,0,0,0,0,0
0,0,37,3,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,42,4,0,0,0,0,0,7,7133,7133,0,0,0,0,0
0,0,149,4,0,0,0,0,1,2,6348,6348,0,0,0,0,0
0,0,15,3,1,0,0,0,0,4,-1,-1,0,0,0,0,0
1,0,108,4,0,0,0,0,0,6,3964,3964,0,0,0,0,0
0,0,58,3,1,0,0,0,0,5,5080,5080,0,0,0,0,0
0,0,24,3,0,0,0,0,0,3,6769,6769,0,0,0,0,0
0,0,28,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,73,8,0,0,0,0,0,5,5408,5408,0,0,0,0,0
0,0,41,4,0,0,0,0,0,7,7134,7134,0,0,0,0,0
0,0,33,4,0,0,0,0,0,6,4440,4440,0,0,0,0,0
0,0,49,5,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,26,3,1,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,45,5,3,0,0,0,0,5,11285,11285,0,0,0,0,0
0,0,64,3,0,0,0,0,0,4,5865,5865,0,0,0,0,0
0,0,30,3,0,0,0,0,0,4,2347,2347,0,0,0,0,0
0,0,27,3,0,0,0,0,0,3,6260,6260,0,0,0,0,0
0,0,71,6,0,0,0,0,0,5,5097,5097,0,0,0,0,0
0,0,120,5,2,0,0,1,0,5,7405,7405,0,0,0,0,0
0,0,68,8,1,0,0,1,0,4,3075,3075,0,0,0,0,0
0,0,26,3,1,0,0,0,0,4,7696,7696,0,0,0,0,0
0,0,33,4,0,0,0,1,0,3,3199,3199,0,0,0,0,0
0,0,66,7,0,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,74,6,0,0,0,0,0,5,5511,5511,0,0,0,0,0
0,0,78,5,0,0,0,1,0,3,7142,7142,0,0,0,0,0
0,0,31,4,1,0,0,0,0,6,9325,9325,0,0,0,0,0
0,0,41,4,1,0,0,0,0,5,5454,5454,0,0,0,0,0
0,0,44,4,1,0,0,0,0,6,9558,9558,0,0,0,0,0
0,0,39,3,0,0,1,0,0,5,7298,7298,0,0,0,0,0
0,0,26,3,1,0,0,0,0,3,6683,6683,0,0,0,0,0
0,0,62,5,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,35,3,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,25,2,1,0,0,0,0,8,5160,5160,0,0,0,0,0
0,0,23,3,1,0,0,0,0,3,3496,3496,0,0,0,0,0
1,0,73,5,1,0,0,0,0,8,6056,6056,0,0,0,0,0
0,0,35,3,0,0,0,0,0,4,5947,5947,0,0,0,0,0
0,0,20,3,0,0,0,1,0,3,1465,1465,0,0,0,0,0
0,0,88,3,0,1,0,0,0,8,5158,5158,0,0,0,0,0
0,0,33,2,0,0,0,0,0,3,1180,1180,0,0,0,0,0
0,0,25,3,1,0,0,0,0,0,2713,2713,0,0,0,0,0
0,0,35,4,0,0,0,0,0,10,5635,5635,0,0,0,0,0
0,0,97,5,0,0,0,0,0,6,8481,8481,0,0,0,0,0
0,0,27,3,0,0,0,0,0,2,7302,7302,0,0,0,0,0
0,0,48,4,0,0,0,0,0,6,8044,8044,0,0,0,0,0
0,0,30,2,1,0,0,0,0,3,6466,6466,0,0,0,0,0
0,0,66,4,1,0,1,0,0,5,7619,7619,0,0,0,0,0
0,0,39,4,0,0,1,1,0,4,5397,5397,0,0,0,0,0
0,0,58,6,1,0,0,0,0,5,7286,7286,0,0,0,0,0
0,0,46,5,0,0,1,1,0,4,7123,7123,0,0,0,0,0
0,0,61,4,0,0,0,0,0,6,2388,2388,0,0,0,0,0
0,0,74,3,0,1,0,0,0,8,5160,5160,0,0,0,0,0
0,0,50,4,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,47,4,0,0,0,0,0,7,6328,6328,0,0,0,0,0
0,0,24,3,1,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,27,3,1,0,0,1,0,4,1903,1903,0,0,0,0,0
0,0,87,9,0,0,0,0,0,7,8721,8721,0,0,0,0,0
0,0,91,8,1,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,70,6,1,0,0,1,0,5,9073,9073,0,0,0,0,0
0,0,27,4,0,0,0,0,0,3,8697,8697,0,0,0,0,0
0,0,55,4,1,0,0,1,0,5,7717,7717,0,0,0,0,0
0,0,74,4,2,0,0,1,0,4,9035,9035,0,0,1,0,0
0,0,33,3,1,0,0,0,0,4,3198,3198,0,0,0,0,0
0,0,58,4,1,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,65,5,1,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,22,3,0,0,0,0,0,6,9369,9369,0,0,0,0,0
0,0,37,3,0,0,0,0,0,4,8151,8151,0,0,0,0,0
0,0,39,3,0,0,0,0,0,3,6957,6957,0,0,0,0,0
0,0,82,3,0,1,0,0,0,8,5160,5160,0,0,0,0,0
0,0,16,2,0,0,0,0,0,3,5874,5874,0,0,0,0,0
0,0,25,3,0,0,0,0,0,5,7637,7637,0,0,0,0,0
0,0,26,3,0,0,0,0,0,4,163,163,0,0,0,0,0
0,0,67,6,0,0,0,0,0,4,5120,5120,0,0,0,0,0
0,0,30,4,0,0,0,0,0,10,6471,6471,0,0,0,0,0
0,0,16,2,0,0,0,0,0,0,-1,-1,0,0,0,0,0
0,0,73,4,1,0,0,1,0,6,3146,3146,0,0,0,0,0
0,0,23,4,0,0,0,0,0,3,4656,4656,0,0,0,0,0
0,0,24,3,0,0,0,0,0,4,4477,4477,0,0,0,0,0
0,0,51,3,0,0,0,0,0,3,6460,6460,0,0,0,0,0
0,0,29,3,0,0,0,0,0,2,2054,2054,0,0,0,0,0
0,0,24,3,0,0,0,0,0,5,2863,2863,0,0,0,0,0
0,0,46,4,0,0,0,1,0,6,7837,7837,0,0,0,0,0
0,0,43,4,1,0,0,1,0,5,6074,6074,0,0,0,0,0
0,0,135,11,2,0,0,1,0,5,9694,9694,0,0,0,0,0
0,0,36,4,1,0,0,0,0,5,5077,5077,0,0,0,0,0
0,0,29,2,2,0,1,0,0,2,7471,7471,0,0,0,0,0
0,0,24,3,1,0,0,0,0,2,2582,2582,0,0,0,0,0
0,0,19,3,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,38,3,0,0,0,0,0,4,5257,5257,0,0,0,0,0
0,0,57,4,1,0,0,0,0,4,1867,1867,0,0,0,0,0
0,0,37,4,2,0,0,0,0,8,12209,12209,0,0,0,0,0
0,0,31,3,1,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,23,3,0,0,0,0,0,2,7099,7099,0,0,0,0,0
0,0,21,3,1,0,0,0,0,8,6239,6239,0,0,0,0,0
0,0,36,3,1,0,1,0,0,4,4822,4822,0,0,0,0,0
0,0,47,4,0,0,0,0,0,7,7132,7132,0,0,0,0,0
0,0,43,3,1,0,1,0,0,5,7222,7222,0,0,0,0,0
0,0,58,4,0,0,0,0,0,5,7551,7551,0,0,0,0,0
0,0,26,3,0,0,1,0,0,2,2746,2746,0,0,0,0,0
0,0,24,3,0,0,0,0,0,2,1207,1207,0,0,0,0,0
0,0,59,4,1,0,0,0,0,4,2685,2685,0,0,0,0,0
0,0,55,5,1,0,0,0,0,4,5296,5296,0,0,0,0,0
0,0,47,6,2,0,0,0,0,3,5005,5005,0,0,0,0,0
0,0,25,3,1,0,0,0,0,6,7697,7697,0,0,0,0,0
0,0,52,4,1,0,0,0,0,6,5737,5737,0,0,0,0,0
0,0,23,3,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,42,3,1,0,0,0,0,5,7587,7587,0,0,0,0,0
0,0,45,4,0,0,0,0,0,3,4608,4608,0,0,0,0,0
0,0,130,6,0,0,0,1,0,4,8810,8810,0,0,0,0,0
0,0,23,3,1,0,0,0,0,5,5365,5365,0,0,0,0,0
0,0,41,5,0,0,0,0,0,5,8430,8430,0,0,0,0,0
0,0,24,3,0,0,0,0,0,1,2808,2808,0,0,0,0,0
0,0,23,3,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,34,3,1,0,0,0,0,5,6072,6072,0,0,0,0,0
0,0,26,3,0,0,0,0,0,2,980,980,0,0,0,0,0
0,0,50,5,1,0,0,1,0,4,-1,-1,0,0,0,0,0
0,0,66,6,0,0,0,0,0,6,4210,4210,0,0,0,0,0
0,0,40,6,1,0,0,0,0,3,6438,6438,0,0,0,0,0
0,0,20,3,1,0,0,0,0,4,7730,7730,0,0,0,0,0
0,0,36,3,1,0,0,0,0,6,8906,8906,0,0,0,0,0
0,0,29,3,0,0,0,1,0,2,5442,5442,0,0,0,0,0
0,0,32,3,0,0,1,0,0,5,7297,7297,0,0,0,0,0
0,0,70,3,1,0,0,0,0,6,11049,11049,0,0,0,0,0
0,0,27,3,0,0,0,0,0,4,3510,3510,0,0,0,0,0
0,0,99,6,0,0,0,0,0,10,8347,8347,0,0,0,0,0
0,0,44,3,1,0,0,0,0,6,6260,6260,0,0,0,0,0
0,0,28,3,0,0,0,1,0,2,4460,4460,0,0,0,0,0
0,0,27,3,1,0,0,0,0,5,3839,3839,0,0,0,0,0
0,0,108,7,0,0,0,0,0,6,12762,12762,0,0,0,0,0
0,0,55,5,1,0,0,0,0,5,4209,4209,0,0,0,0,0
0,0,39,3,1,0,0,0,0,5,5309,5309,0,0,0,0,0
0,0,44,5,1,0,0,0,0,6,8148,8148,0,0,0,0,0
0,0,22,3,0,0,0,0,0,2,1887,1887,0,0,0,0,0
0,0,64,5,0,0,0,0,0,4,7379,7379,0,0,0,0,0
0,0,56,4,1,0,0,0,0,5,4486,4486,0,0,0,0,0
0,0,26,3,0,0,0,0,0,4,1366,1366,0,0,0,0,0
0,0,57,5,1,0,0,0,0,5,7370,7370,0,0,0,0,0
0,0,19,3,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,39,4,1,0,0,0,0,7,7476,7476,0,0,0,0,0
0,0,42,4,0,0,0,0,0,10,8516,8516,0,0,0,0,0
0,0,30,3,0,0,0,0,0,4,1643,1643,0,0,0,0,0
0,0,31,3,1,0,0,0,0,4,2486,2486,0,0,0,0,0
0,0,28,3,1,0,0,0,0,5,6922,6922,0,0,0,0,0
0,0,143,8,0,0,0,1,0,5,-1,-1,0,0,0,0,0
0,0,37,5,1,0,0,0,0,5,4920,4920,0,0,0,0,0
0,0,25,3,0,0,0,0,0,4,4056,4056,0,0,0,0,0
0,0,80,6,1,0,0,0,0,5,6302,6302,0,0,0,0,0
0,0,26,2,1,0,0,0,0,1,5238,5238,0,0,0,0,0
0,0,30,3,1,0,0,0,0,3,4980,4980,0,0,0,0,0
0,0,36,3,0,0,1,0,0,5,7297,7297,0,0,0,0,0
1,0,42,5,0,0,0,0,0,6,12848,12848,0,0,0,0,0
0,0,34,4,0,0,0,0,0,7,7131,7131,0,0,0,0,0
0,0,63,5,2,0,0,0,0,5,9132,9132,0,0,0,0,0
0,0,112,7,1,0,0,0,0,5,1516,1516,0,0,0,0,0
0,0,25,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,35,3,0,0,0,0,0,3,4478,4478,0,0,0,0,0
0,0,19,3,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,39,3,1,0,0,0,0,10,8350,8350,0,0,0,0,0
0,0,31,3,1,0,0,0,0,4,4183,4183,0,0,0,0,0
0,0,64,4,0,0,0,0,0,4,3008,3008,0,0,0,0,0
0,0,39,4,1,0,0,0,0,5,9189,9189,0,0,0,0,0
0,0,65,4,1,0,0,0,0,5,7330,7330,0,0,0,0,0
0,0,117,8,0,0,0,1,0,5,2884,2884,0,0,0,0,0
0,0,55,5,1,0,1,0,0,5,-1,-1,0,0,0,0,0
0,0,43,3,0,0,0,0,0,10,5640,5640,0,0,0,0,0
0,0,39,4,0,0,0,0,0,2,258,258,0,0,0,0,0
0,0,40,4,1,0,0,0,0,6,9201,9201,0,0,0,0,0
0,0,37,4,0,0,0,0,0,5,6431,6431,0,0,0,0,0
0,0,36,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,49,5,1,0,0,1,0,5,5079,5079,0,0,0,0,0
0,0,34,2,1,0,0,0,0,3,4455,4455,0,0,0,0,0
0,0,26,3,2,0,0,0,0,5,8891,8891,0,0,0,0,0
0,0,81,6,1,0,0,0,0,6,9268,9268,0,0,0,0,0
0,0,56,3,1,0,0,0,0,4,2236,2236,0,0,0,0,0
0,0,48,3,0,0,0,0,0,4,3276,3276,0,0,0,0,0
0,0,32,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,63,4,0,0,0,0,0,4,2584,2584,0,0,0,0,0
0,0,26,3,0,0,0,0,0,2,3291,3291,0,0,0,0,0
0,0,26,3,0,0,0,1,0,2,2704,2704,0,0,0,0,0
0,0,47,3,0,0,0,0,0,3,6608,6608,0,0,0,0,0
0,0,28,3,1,0,0,0,0,5,7046,7046,0,0,0,0,0
0,0,20,3,0,0,0,0,0,5,8339,8339,0,0,0,0,0
0,0,61,3,1,0,0,0,0,4,5363,5363,0,0,0,0,0
0,0,45,3,3,0,0,0,0,4,182,182,0,0,0,0,0
0,0,27,3,0,0,0,0,0,1,-1,-1,0,0,0,0,0
0,0,20,2,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,64,7,0,0,0,0,0,6,7456,7456,0,0,0,0,0
0,0,45,4,0,0,0,0,0,5,8712,8712,0,0,0,0,0
0,0,43,3,1,0,0,0,0,6,6259,6259,0,0,0,0,0
0,0,56,4,0,0,0,0,0,7,7131,7131,0,0,0,0,0
0,0,34,3,0,0,0,0,0,10,8517,8517,0,0,0,0,0
1,0,63,3,2,0,0,0,0,6,7921,7921,0,0,0,0,0
0,0,43,3,1,0,0,0,0,5,7583,7583,0,0,0,0,0
0,0,33,4,2,0,0,1,0,4,2232,2232,0,0,0,0,0
0,0,56,5,1,0,0,0,0,5,5494,5494,0,0,0,0,0
0,0,22,3,0,0,0,0,0,3,4049,4049,0,0,0,0,0
0,0,30,3,0,0,0,0,0,2,1699,1699,0,0,0,0,0
0,0,25,3,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,50,4,0,0,0,0,0,8,6066,6066,0,0,0,0,0
0,0,18,3,0,0,0,0,0,3,8067,8067,0,0,0,0,0
0,0,51,5,1,0,0,0,0,6,4156,4156,0,0,0,0,0
0,0,105,9,0,0,0,0,0,5,9956,9956,0,0,0,0,0
0,0,28,3,1,0,0,0,0,4,2678,2678,0,0,0,0,0
0,0,23,3,0,0,0,0,0,2,2168,2168,0,0,0,0,0
0,0,56,4,0,0,0,0,0,7,7133,7133,0,0,0,0,0
0,0,36,3,2,0,0,0,0,5,6072,6072,0,0,0,0,0
0,0,28,3,0,0,0,0,0,1,4412,4412,0,0,0,0,0
0,0,47,4,0,0,0,0,0,4,3416,3416,0,0,0,0,0
0,0,54,3,1,0,0,0,0,5,5585,5585,0,0,0,0,0
0,0,31,4,3,0,0,1,0,5,6495,6495,0,0,0,0,0
0,0,26,2,1,0,0,0,0,8,5159,5159,0,0,0,0,0
0,0,31,2,0,0,1,0,0,1,1540,1540,0,0,0,0,0
0,0,16,3,0,0,0,0,0,1,921,921,0,0,0,0,0
1,0,68,9,0,0,0,0,0,7,5232,5232,0,0,0,0,0
0,0,29,3,0,0,0,0,0,10,7489,7489,0,0,0,0,0
0,0,49,4,0,0,0,0,0,2,2345,2345,0,0,0,0,0
0,0,50,6,1,0,0,0,0,7,-1,-1,0,0,0,0,0
0,0,28,4,0,0,0,0,0,5,6993,6993,0,0,0,0,0
0,0,46,4,1,0,0,0,0,5,7386,7386,0,0,0,0,0
0,0,29,3,0,0,0,0,0,2,6673,6673,0,0,0,0,0
0,0,23,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,27,3,0,0,1,0,0,3,-1,-1,0,0,0,0,0
0,0,101,6,0,0,0,0,0,4,3159,3159,0,0,0,0,0
0,0,19,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,19,2,1,0,0,0,0,3,3566,3566,0,0,0,0,0
0,0,32,3,0,0,0,0,0,0,5203,5203,0,0,0,0,0
0,0,66,4,0,0,0,0,0,7,7130,7130,0,0,0,0,0
0,0,44,4,1,0,0,0,0,5,5065,5065,0,0,0,0,0
0,0,70,4,0,0,0,0,0,3,4386,4386,0,0,0,0,0
0,0,27,3,1,0,0,0,0,3,6591,6591,0,0,0,0,0
0,0,26,3,0,0,0,0,0,4,10648,10648,0,0,0,0,0
0,0,23,3,2,0,0,0,0,3,7263,7263,0,0,0,0,0
0,0,27,3,0,0,1,0,0,5,7298,7298,0,0,0,0,0
0,0,21,3,0,0,0,0,0,4,3582,3582,0,0,0,0,0
0,0,49,3,1,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,32,3,0,0,0,1,0,2,2816,2816,0,0,0,0,0
0,0,39,3,1,0,0,0,0,6,5888,5888,0,0,0,0,0
0,0,48,3,1,0,0,0,0,6,11047,11047,0,0,0,0,0
0,0,28,3,0,0,0,0,0,3,5534,5534,0,0,0,0,0
0,0,37,3,0,0,0,1,0,2,-1,-1,0,0,0,0,0
0,0,24,3,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,27,4,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,22,3,0,0,1,0,0,2,7912,7912,0,0,0,0,0
0,0,40,3,0,0,0,0,0,5,5575,5575,0,0,0,0,0
0,0,35,3,1,0,0,0,0,1,3674,3674,0,0,0,0,0
0,0,42,4,1,0,0,0,0,3,4593,4593,0,0,0,0,0
0,0,47,3,0,0,1,0,0,5,7297,7297,0,0,0,0,0
0,0,50,4,1,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,22,3,1,0,0,0,0,5,6536,6536,0,0,0,0,0
0,0,32,3,0,0,0,0,0,8,5159,5159,0,0,0,0,0
0,0,24,3,1,0,0,0,0,4,4979,4979,0,0,0,0,0
0,0,18,3,0,0,0,0,0,2,2242,2242,0,0,0,0,0
0,0,53,4,0,0,0,0,0,7,7133,7133,0,0,0,0,0
0,0,43,5,0,0,0,1,0,3,-1,-1,0,0,0,0,0
1,0,72,5,0,0,0,0,0,7,6697,6697,0,0,0,0,0
0,0,66,3,0,0,0,1,0,1,3468,3468,0,0,0,0,0
0,0,20,3,0,0,0,0,0,6,6772,6772,0,0,0,0,0
0,0,59,4,1,0,0,0,0,6,6074,6074,0,0,0,0,0
0,0,32,3,0,0,0,1,0,3,3026,3026,0,0,0,0,0
0,0,50,5,0,0,0,0,0,6,8044,8044,0,0,0,0,0
0,0,37,4,1,0,0,0,0,5,9564,9564,0,0,0,0,0
0,0,19,3,0,0,0,0,0,4,2219,2219,0,0,0,0,0
0,0,47,3,1,0,0,0,0,5,6424,6424,0,0,0,0,0
0,0,33,4,0,0,0,0,0,10,8520,8520,0,0,0,0,0
0,0,43,4,0,0,0,0,0,10,5635,5635,0,0,0,0,0
0,0,50,4,0,0,0,0,0,7,7134,7134,0,0,0,0,0
0,0,62,3,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,30,3,1,0,0,0,0,1,1459,1459,0,0,0,0,0
0,0,45,5,2,0,1,1,0,5,5622,5622,0,0,0,0,0
0,0,22,3,1,0,0,0,0,6,4065,4065,0,0,0,0,0
0,0,24,3,0,0,0,0,1,3,6821,6821,0,0,0,0,0
0,0,115,5,0,0,0,0,0,1,4221,4221,0,0,0,0,0
0,0,25,3,0,0,0,1,0,2,4231,4231,0,0,0,0,0
0,0,74,4,0,0,0,1,0,2,1911,1911,0,0,0,0,0
0,0,52,4,0,0,0,0,0,8,5226,5226,0,0,0,0,0
0,0,40,3,1,0,0,0,0,5,7585,7585,0,0,0,0,0
0,0,37,3,0,0,0,0,0,8,7448,7448,0,0,0,0,0
0,0,25,4,0,0,0,0,0,6,7302,7302,0,0,0,0,0
0,0,25,3,0,0,0,1,0,5,7142,7142,0,0,0,0,0
0,0,34,3,0,0,0,0,0,3,7296,7296,0,0,0,0,0
0,0,38,4,1,0,0,0,0,10,6472,6472,0,0,0,0,0
0,0,19,3,1,0,0,0,0,3,5274,5274,0,0,0,0,0
0,0,30,3,1,0,0,0,0,2,3314,3314,0,0,0,0,0
0,0,25,3,2,0,0,0,0,2,1320,1320,0,0,0,0,0
0,0,36,4,1,0,0,1,0,3,7023,7023,0,0,0,0,0
0,0,30,3,0,0,1,0,0,5,7298,7298,0,0,0,0,0
0,0,25,2,0,0,0,0,0,7,5232,5232,0,0,0,0,0
0,0,27,3,0,0,0,0,0,4,2539,2539,0,0,0,0,0
0,0,82,7,1,0,0,0,0,6,5887,5887,0,0,0,0,0
1,0,92,5,0,0,0,0,0,8,6057,6057,0,0,0,0,0
0,0,42,5,2,0,0,0,0,3,7156,7156,0,0,0,0,0
0,0,17,2,1,0,0,0,0,2,5532,5532,0,0,0,0,0
0,0,72,6,0,0,0,0,0,5,3814,3814,0,0,0,0,0
0,0,27,3,0,0,0,0,0,5,8505,8505,0,0,0,0,0
1,0,83,3,1,0,0,0,0,7,6597,6597,0,0,0,0,0
0,0,31,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,42,3,0,0,0,0,0,3,5932,5932,0,0,0,0,0
0,0,52,5,1,0,0,0,0,5,7371,7371,0,0,0,0,0
0,0,52,3,2,0,0,0,0,5,8970,8970,0,0,0,0,0
0,0,76,3,1,0,0,0,0,6,11046,11046,0,0,0,0,0
0,0,29,3,1,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,83,3,0,1,0,0,0,8,5159,5159,0,0,0,0,0
0,0,26,3,0,0,0,0,0,4,6820,6820,0,0,0,0,0
